authorId,name,paperCount,citationCount,hIndex
5470905,T. Golde,546,39717,101
4367241,L. Ittner,211,12787,57
144958304,L. Schneider,622,47355,90
3982956,E. Koo,278,31972,87
144087408,E. Hutchinson,165,672,6
1821858,K. Mawuenyega,62,5463,24
35072608,Wendy C. Sigurdson,27,3532,16
3494280,Vitaliy Ovod,32,3193,14
3590848,Tom Kasten,26,3432,18
5846111,Y. Ke,74,4252,25
3885017,F. Delerue,35,2382,15
4292308,Mian Bi,16,2324,10
3951028,Amadeus Gladbach,21,2382,13
7522135,Janet van Eersel,13,1793,8
2072935489,Heidrun Wölfing,3,1761,3
5337892,B. Chieng,49,3939,26
6029580,M. Christie,256,17918,72
3444154,I. Napier,14,1950,9
66416290,A. Eckert,287,13874,65
4358394,M. Staufenbiel,330,31032,93
48990687,Edna Hardeman,3,1592,3
4886166,F. Mangialasche,138,12224,42
145430607,A. Solomon,239,10032,48
7680420,P. Mecocci,515,33637,93
1399262758,C. Ayala-Grosso,20,679,7
2812106,Rajiv Chopra,201,3257,32
4618068,B. Strooper,274,26057,63
145919284,R. Vassar,188,22580,68
48029522,R. Seip,70,1403,17
32402703,C. Chin,70,2146,20
47842740,C. Hall,84,2247,26
30574230,B. Raju,46,1247,14
143818975,A. Ghanem,146,4026,33
3131962,K. Tiemann,160,6497,40
4937829,Kurt M. Lucin,26,4145,14
50694897,Shougang Wang,41,836,10
145971274,T. Brown,190,7967,46
2710870,K. Duff,265,37696,90
40644627,D. Brody,226,8241,50
31385688,C. Caskey,85,2024,20
32247250,S. M. Stieger,13,985,12
2031787,Shengping Qin,37,1596,19
1848332,P. Dayton,438,13815,66
46333933,K. Ferrara,359,15347,67
5140198,M. Necula,21,2852,17
7026109,R. Kayed,265,29277,64
145142868,S. Milton,47,8383,22
3753236,C. Glabe,238,36890,86
2433044,S. Raymond,54,1706,14
50019986,J. Skoch,82,3166,24
2929753,C. Haass,651,65640,130
4190578,D. Selkoe,798,171446,184
143849424,M. Kinoshita,227,5250,41
1803142,F. Jolesz,444,34106,105
34890064,M. T. Koh,42,5647,25
6304227,L. Kotilinek,40,9246,22
8026767,A. Yang,57,7133,30
145042019,M. Gallagher,302,32649,97
145284158,K. Ashe,146,21627,51
2416161,U. Rüb,149,26721,61
5512676,M. Orantes,12,2775,5
145349495,H. Braak,471,76153,115
1402627364,C. Sturchler-Pierrat,28,4893,20
4278585,D. Abramowski,68,10403,36
31910640,M. Duke,8,2115,6
51939515,K. Wiederhold,75,7792,36
4511833,C. Mistl,19,2828,12
1419983456,S. Rothacher,2,1494,2
39211473,B. Ledermann,53,12091,37
4685831,K. Bürki,136,16299,46
144459006,P. Frey,58,6029,31
6188881,P. Paganetti,120,11385,43
5450274,C. Waridel,3,1482,2
4998327,M. Calhoun,48,7210,30
145321295,A. Probst,257,17773,64
49824322,B. Sommer,100,14165,41
4713697,D. Scheuner,62,16019,37
5167279,C. Eckman,133,25762,65
49621828,M. Jensen,31,4045,14
2107642666,X. Song,7,3313,4
34855703,M. Citron,131,28088,64
2114804060,N. Suzuki,9,5402,7
144904400,T. Bird,811,51256,101
143870524,J. Hardy,1286,170798,179
34251229,M. Hutton,324,41598,94
39673102,E. Larson,18,4018,11
1429610396,L. Levy-Lahad,1,2318,1
40186259,M. Viitanen,379,25353,80
3432641,E. Peskind,450,38014,103
6209677,P. Poorkaj,55,11393,34
51882891,G. Schellenberg,17,4638,9
145986535,R. Tanzi,785,95118,140
4350403,W. Wasco,89,16906,37
40092433,S. Younkin,463,66286,109
6977104,G. Tebala,97,1613,14
3334430,S. Fortunato,153,34721,54
145332167,S. Reardon,414,3187,27
3521394,Asher Mullard,676,7939,45
3345824,D. Urbach,349,10239,53
48283895,A. Govindarajan,79,2074,24
5930589,R. Saskin,220,8230,37
3218469,N. Baxter,554,16500,63
2468531,A. Arriaga,54,2120,19
4413384,D. Raemer,102,5510,30
2118727894,Daniel B. Jones,9,152,4
9891247,D. Smink,162,4162,36
2894788,Peter Weinstock,65,1721,22
39698958,Kathy Dwyer,18,243,6
7334817,S. Peyre,69,1579,19
32571903,J. Pawlowski,45,797,14
1401167261,S. Muret-Wagstaff,32,850,16
2216275,D. Gee,93,1399,20
34674473,J. Gordon,79,3698,32
50533473,J. Cooper,127,6995,37
1580525521,W. Berry,83,13069,36
2023601,R. Wachter,363,15273,71
50685823,J. Lerner,9,1339,6
3056693,J. Tirole,387,92596,124
48149900,R. Pearl,41,387,8
50342926,S. Chatterjee,11,756,11
34678259,M. L. Rohrbaugh,22,295,6
6801556,J. Chakma,24,271,7
2148463681,Gordon H. Sun,74,1893,20
40027407,Jeffrey D. Steinberg,24,774,10
32386966,S. Sammut,30,464,6
20710814,D. Sadoff,28,517,5
2028633340,Satoshi Yoshimura,27,358,5
2120661,D. Cortese,144,6440,43
39980985,Hallam Stevens,55,586,11
104979460,T. Fingar,46,191,6
119252381,Fan Jishe,2,23,1
40549266,S. Eappen,49,893,15
46853304,B. Lane,10,233,3
49636578,Barry L Rosenberg,6,284,4
2058964289,S. Lipsitz,42,1404,12
31450328,D. Matheson,12,242,5
95259459,Mark Lester,1,186,1
50266796,Ari Hoffman,19,290,7
143986522,R. Gibbons,106,15062,39
2116017551,John Roberts,15,879,8
50507424,Lesley Cryer,2,174,1
143858738,S. B. Shannon,2,178,2
1400803219,Melanie Van Amsterdam,1,174,1
2465419,B. Leff,260,7645,50
3664019,L. Gillum,19,1267,11
2064102142,Christopher Gouveia,1,187,1
2110232818,Joseph B. Martin,26,420,8
6456917,Peter R. Orszag,175,4241,31
144626916,D. Callahan,251,4034,30
3905551,S. Thier,117,2727,28
113975733,James T. Walz,19,746,7
2888521,W. Crowley,331,28355,94
2070093697,Louis Sherwood,6,1608,4
12718241,P. Salber,53,1944,12
4864508,D. Scheinberg,454,25977,81
3560931,H. Slavkin,423,12305,57
47918055,H. Tilson,182,5830,38
2062923681,E. Reece,143,2519,18
7591717,V. Catanesé,14,1366,5
47163349,Stephen B. Johnson,124,5986,34
4299209,M. Genel,174,9308,41
32882280,A. Korn,30,1472,10
47500677,N. Reame,44,645,14
48677833,J. Grebb,3,1295,2
3329792,D. Rimoin,458,20042,73
144355310,Kevin M. Murphy,10,68,3
4240111,R. Topel,94,13811,42
50673594,A. Rai,120,1901,21
32858399,R. Eisenberg,89,5143,23
8192939,I. Goodwin,506,387,7
6025545,C. Gross,707,22441,69
4005635,R. Cameron,143,7257,26
6374887,J. Mokyr,434,11519,48
5026817,D. Headrick,109,5161,20
49685129,Shea E. Flanagan,4,21,1
48777877,M. B. Brown,11,93,5
6642378,D. Bolger,66,5938,36
6164799,M. Agaba,89,3036,21
5650299,E. Ishengoma,8,85,4
49484633,Barbara C. McGrath,36,5039,22
2064592805,Chelsea N. Hudson,2,69,2
1600966606,Oscar C. Bedoya Reina,2,41,1
1842421,Aakrosh Ratan,116,4472,34
31431412,Rico Burhans,1,40,1
2279576,R. Chikhi,99,4870,27
145235635,P. Medvedev,91,4119,28
6725607,C. Praul,29,1424,14
1423394897,Lan Wu-Cavener,1,40,1
40584730,B. Wood,1,40,1
144311410,Heather Robertson,6,118,3
6687918,L. Penfold,77,1598,21
3620839,D. Cavener,141,11906,52
1691587,S. Edwards,293,27871,75
5065740,Zhenxiang Xi,66,2706,27
3380514,B. Faircloth,167,18853,50
34165615,J. McCormack,95,7371,30
2010756,T. Glenn,287,14153,51
2703401,Bojian Zhong,42,1307,18
2112537844,Shaoyuan Wu,11,387,5
6124684,E. M. Lemmon,131,7378,43
3194497,A. Lemmon,160,8717,49
5326923,A. Leaché,134,6862,37
120095766,Liang Liu,64,25341,33
145630800,C. Davis,162,9658,52
29547092,Tae Kuramoto,2,33,2
2303405,Hidenori Nishihara,61,2829,23
6431026,Maiko Watanabe,76,890,18
31587218,S. Gallus,8,86,5
2130436067,V. Kumar,2,8,1
5277924,M. Bertelsen,246,8581,36
3417447,Ziheng Yang,237,50612,82
2076605515,F. Bock,6,100,4
4229881,A. Tutchings,7,107,4
5879534,A. Marais,6,70,4
4439294,F. Deacon,23,165,7
2283194,S. Mirarab,147,12742,47
2075122,Rezwana Reaz,23,1004,5
2491201,Md. Shamsuzzoha Bayzid,59,3435,15
2057389673,Théo Zimmermann,4,910,3
144126871,M. S. Swenson,14,1193,9
2952629,Anthony M. Bolger,37,36398,19
34424702,M. Lohse,32,40633,25
2676018,B. Usadel,246,51500,64
3917125,R. Brenneman,64,1510,19
2145032382,Weihua Huang,8,4982,4
2036982,Jianying Yuan,14,15053,11
2993580,Guangzhu He,8,5033,5
49070364,Yanxiang Chen,11,5060,8
2057913387,Qi Pan,6,4334,3
2144466199,Yunjie Liu,7,5859,3
2495618,Jingbo Tang,13,7415,7
34419549,Gengxiong Wu,7,6763,4
2144613062,Hao Zhang,25,6720,10
21612271,Yujian Shi,37,6745,15
2144384948,Yong Liu,7,4375,4
2162509186,Chang Yu,11,5146,6
2153208674,Bo Wang,5,4165,3
2143370421,Yao Lu,5,4153,2
5502940,Changlei Han,7,5562,5
107588587,David W. Cheung,11,4326,4
145964453,S. Yiu,508,22774,54
2077528064,Shaoliang Peng,71,4846,15
50737011,Zhu Xiaoqian,17,4156,3
48573548,Guangming Liu,10,5343,6
144078016,Xiangke Liao,241,7749,27
91965962,H. Yang,319,10813,32
49605271,Jian Wang,26,4307,9
2716643,D. Darriba,25,18096,13
1705436,G. L. Taboada,81,16277,20
1681644,R. Doallo,225,17874,27
143610178,D. Posada,222,81648,62
5034359,F. Hailer,75,2045,25
4418678,V. Kutschera,45,1070,16
4787480,B. Hallström,91,15803,40
6108686,D. Klassert,7,471,7
4844463,S. Fain,40,1584,19
143923803,J. Leonard,137,7380,44
4091398,Ú. Árnason,144,8886,57
48102717,A. Drummond,180,75199,68
1795213,Dong Xie,15,20310,10
3737207,Y. Verkuil,70,7514,17
4203210,T. Piersma,820,37140,95
145198362,J. Jukema,57,7950,24
34913887,L. Zwarts,104,10176,35
152814732,A. Baker,206,16369,64
6839145,J. Hooijmeijer,66,7470,23
4468449,A. Hassanin,115,7593,38
2639444,F. Delsuc,136,15610,53
4732124,A. Ropiquet,36,1752,20
152890192,C. Hammer,33,989,7
16248587,B. Jansen van Vuuren,54,1260,17
5576902,C. Matthee,139,5355,42
1401463920,M. Ruíz-García,119,2313,25
4156559,F. Catzeflis,139,5684,41
12499377,V. Areskoug,5,534,5
30770663,Trung-Thanh Nguyen,288,5585,39
2930675,A. Couloux,203,17589,67
1392827120,Carl von Linné,25,6515,12
38785418,A. Archibald,397,12492,56
4872286,N. Cockett,153,5698,37
144266431,B. Dalrymple,167,9888,40
3122647,T. Faraut,77,4560,24
2621563,J. Kijas,161,6575,45
3858083,J. Maddox,99,3672,27
4076972,J. McEwan,277,10156,48
2103019347,V. Hutton Oddy,4,259,2
3063781,H. Raadsma,215,5072,37
49606144,J. Wang,26,393,9
47825290,W. Wang,45,1455,14
2093726184,X. Xun,5,195,2
40621125,R. Lydekker,246,2077,21
2334285,B. Rannala,119,18426,48
2586901,L. Excoffier,239,76681,95
145618067,H. Lischer,27,14436,8
1809118,C. Elsik,118,12989,41
6758137,R. Tellam,143,7493,45
115713649,C. Muizon,27,440,13
49138570,D. Dmitriev,79,745,11
3047634,R. Rakitov,29,725,13
2115449664,David M. Brown,6,275,4
4206862,B. Milá,111,3369,31
36888519,E. Louis,184,3133,32
6492239,D. Jacobs,106,3762,33
9817668,K. Queiroz**,388,9178,38
153651640,Gerard Talavera,65,5839,22
10401940,J. Castresana,100,16963,35
1678581,N. Rosenberg,266,35348,58
1852816,R. Kofler,82,4964,32
2967138,C. Schlötterer,265,21544,72
2545747,T. Lelley,87,2738,27
7400263,Anne-Laure Gourmand,4,77,2
6806962,J. Rigoulet,16,469,8
35415023,R. Bradley,141,4119,28
2135964240,Weizhong Li,25,10902,16
1716544,A. Godzik,479,41346,87
34935883,M. Suyama,154,19656,37
2090067,D. Torrents,148,33055,52
1724225,M. Stanke,113,21226,46
1988684,Oliver Schöffmann,1,825,1
1742534,S. Waack,96,6144,20
4668283,G. Evanno,56,19212,24
3260496,J. Goudet,121,28242,46
1768996,R. Wernersson,40,2594,20
2016363,M. Schierup,168,14188,55
1401665757,F. G. Jørgensen,8,608,6
1774524,J. Gorodkin,178,8967,46
1765430,F. Panitz,82,4349,28
2163432,H. Stærfeldt,18,6237,14
39929573,O. F. Christensen,148,4854,33
2724762,T. Mailund,257,7168,38
114620913,H. Hornshøj,51,3254,25
1410169137,Ami Klein,2,289,1
16211090,Bin Liu,65,7393,18
144847585,Wei Dong,35,7365,20
1669988398,G. K. Wong,13,5124,10
47891074,Jun Yu,276,16973,57
1790859,M. Fredholm,283,10154,44
144295626,L. Bolund,441,25834,73
2885821,K. Katoh,70,54620,31
153589804,K. Misawa,63,12001,14
144384993,K. Kuma,82,20449,34
145797173,T. Miyata,205,35322,70
3261971,Hidetoshi Shimodaira,88,14055,21
2054405283,M. Clement,2,9145,2
3186927,H. Skaletsky,62,26252,34
31966034,A. Dagg,87,1216,16
144339503,J. B. Foster,22,1226,11
145599746,F. Harper,68,389,10
48375309,J. Wullems,25,427,10
3541928,S. Verschueren,292,10907,52
2380772,H. Degens,337,9278,50
4268242,C. Morse,177,4095,35
143859651,G. Onambélé,59,1738,25
144721598,Leandro Fórnias Machado de Rezende,25,811,10
1398618239,J. Rey-Lopez,77,5731,35
81669956,V. Matsudo,13,2492,5
5255421,O. Luiz,45,1866,17
1430825935,Aminnuddin Ma'pol,6,45,3
3840997,J. Hashim,135,2205,28
5504799,D. Norbäck,439,15096,66
4190698,Gunilla Weislander,2,39,2
4138286,Z. Hashim,181,2362,29
66644452,Z. Isa,76,803,14
33023014,Zohn Rosen,46,907,18
2113449947,Gretchen Johnson,6,206,6
6444541,N. Agahi,65,1234,17
144526882,M. Parker,90,3981,35
1398737580,R. Hammerman‐Rozenberg,41,1575,21
2107206741,A. Cohen,45,1845,22
32674286,B. Shipley,10,744,7
31868660,Michelle D Taylor,41,2273,18
4531727,V. Menec,136,5880,42
6462589,S. Bassuk,90,9023,35
145661935,A. Herzog,103,15437,56
38047146,L. Bygren,62,4100,28
7569114,B. B. Konlaan,7,695,6
4248890,K. Stanovich,309,47934,99
36855520,R. F. West,95,16285,46
2070488601,Michele R. Harrison,2,208,1
144263193,A. Cunningham,49,8377,28
2099353904,R. B. Olsen,2,126,1
152372827,J. Olsen,5,561,3
1421890387,F. Gunner-Svensson,11,172,3
1422035020,B. Waldstrøm,2,149,2
145554533,Bich Tran,9,117,5
4330499,M. Falster,70,3078,17
38529595,K. Douglas,72,724,16
6714765,Louisa R Jorm,324,6461,35
2324182,B. Lu,188,5653,44
1402214193,Megan Sands-Lincoln,19,1003,9
6662424,S. Going,345,12388,60
48944020,L. Garcia,70,1524,18
9926776,S. Sims,69,1262,19
117841687,E. George,68,891,15
2434907,R. Rosenkranz,180,3389,29
5675587,Lauren R. Teras,156,4977,36
4581092,W. R. Diver,168,14904,57
4167454,B. Birmann,144,3581,29
5717801,L. Craft,70,3443,26
3858922,Erik H Vaniterson,9,298,2
40255175,Danielle M Thomas,3,89,1
2701156,J. Siddique,170,6078,42
6165834,M. Hamilton,115,8686,36
3966024,A. Atkin,85,6050,36
3579477,T. Gorely,211,13896,49
3788081,S. Clemes,137,4289,34
145880961,T. Yates,384,13490,57
144284799,C. Edwardson,199,8766,41
153436663,J. Salmon,141,4145,33
1936447,E. Wilmot,126,3989,25
4632981,Felix Achana,55,3148,20
144113985,M. Davies,958,40379,92
144337932,L. Gray,265,8309,40
144582445,K. Khunti,1435,49183,104
5104810,P. Caserotti,141,4769,33
40022131,K. Patel,173,14708,54
3291950,D. V. Van Domelen,37,1208,12
39856334,R. Larsen,31,2200,14
5474276,D. Bertovic,18,1794,10
144629540,J. Salmon,417,27397,83
5476922,M. Koeneman,9,432,8
2077844,M. Verheijden,49,3049,26
145966152,M. Chinapaw,223,11363,56
1399892713,M. Hopman-Rock,150,4939,35
4075977,T. Sugiyama,224,9689,54
12590973,E. E. Eakin,3,801,2
39529538,P. Gardiner,143,7885,36
4035923,A. Bhaniani,42,1137,20
4671716,K. Proper,203,7922,45
1992941867,Amika S. Singh,82,4636,30
5630115,R. Colley,101,13785,39
3658111,T. Saunders,106,14980,40
105053743,W. Wisse,2,39,1
12948926,Maaike Boer Rookhuizen,1,38,1
5645486,M. D. de Kruif,53,1775,18
47353510,J. van Rossum,2,38,1
14319765,I. Jordans,1,38,1
2144787100,Hugo ten Cate,1,38,1
37883198,E. Meesters,23,899,12
6406167,A. S. Singh,19,2947,8
84174074,C. Mulder,3,2335,2
2053168416,J. Twisk,45,3293,16
153891211,M. Chinapaw,79,7089,19
6088024,B. Pepłońska,204,11628,48
4529088,T. Hartman,245,11214,53
1821327,M. Sherman,662,85224,116
1399642812,M. García-Closas,645,41544,98
144721186,D. Warburton,331,19895,53
2006502,R. Rhodes,544,23276,79
39464334,D. G. Hamilton,11,2719,7
5546408,E. Friberg,98,1599,17
35000837,J. Hayden,138,14075,43
1430845411,Pierre Ct,1,1319,1
5067658,C. Bombardier,474,87779,113
120271066,J. Sørensen,10,404,6
38783185,T. Skovgaard,124,1555,16
6172301,L. Puggaard,66,1894,24
4336601,T. Armstrong,30,5728,19
5135583,T. Welborn,196,18520,63
144157541,D. Jolley,284,19201,70
1441148330,on behalf of the Immunology of Diabetes Society T Cel Committee,3,617,3
1437989611,R. Taylor,226,18274,61
2111050649,Allan Brown,3,2190,2
31596396,J. Jolliffe,7,3362,4
5020108,H. Noorani,64,2961,15
48539813,K. Rees,150,16324,55
49078236,B. Skidmore,361,6338,38
144456854,J. Stone,146,11627,42
145748780,D. Thompson,576,17452,59
3929207,N. Oldridge,252,17198,60
40534921,Min Zhang,47,1683,20
2110972346,Xing Xie,16,893,13
145534461,Andy H. Lee,397,10159,52
4312829,C. Binns,605,12629,56
3361151,G. Knapp,110,6394,30
49512824,J. Hartung,103,3335,20
3731612,W. E. Hoogendoorn,23,3925,15
143968473,M. V. van Poppel,123,7376,43
50669943,D. Crawford,470,29148,96
4746935,A. Timperio,359,20018,75
1402676181,H. O'Regan,54,1035,18
2589520,D. Wilkinson,152,4260,37
144146817,C. Stringer,262,16586,70
5814325,Sireen El Zaatari,11,502,8
3320311,P. Ungar,227,10229,58
6248303,J. Hublin,549,20202,76
1945499,A. Herbig,110,4879,35
144829220,Y. Naito,36,946,15
4728305,Y. Chikaraishi,195,6350,37
2318405,D. Drucker,101,5422,36
47809468,N. Ohkouchi,399,8664,51
145023841,C. Wissing,1913,75791,125
4369325,K. Ziesemer,17,295,5
31495082,Allison E. Mann,20,497,9
46349534,K. Sankaranarayanan,96,1359,18
50720372,H. Schroeder,66,3738,28
6087745,A. Ozga,60,1085,13
1708492,B. Brandt,127,3101,31
1678506,E. Zaura,109,5432,34
2050983623,Andrea Waters-Rist,4,202,3
153441588,M. Hoogland,10,297,5
1398534861,Domingo C. Salazar-García,74,3210,22
50389805,M. Aldenderfer,230,8247,33
1875883,J. Hendy,47,1622,17
33303951,D. Weston,43,1345,17
8475121,S. Macdonald,24,2478,16
89845879,Cecil M. Lewis,78,13662,29
89447475,C. Hofman,157,2117,26
46748158,C. Warinner,148,4102,33
5037294,Mateja Hajdinjak,42,3654,19
50166518,O. Moldovan,159,2726,21
47649761,S. Constantin,65,2154,18
48132223,B. Nickel,48,6361,31
69393688,B. Viola,58,7940,25
5410857,Benjamin Buchfink,7,6245,5
70254280,T. Higham,11,1095,4
5179818,K. Douka,133,6178,34
152775168,R. Wood,98,3809,29
4426487,L. Basell,55,1572,11
51408098,M. Camps,17,914,7
49602034,A. Arrizabalaga,75,1196,15
145076820,J. Baena,25,1136,12
1400897706,C. Barroso-Ruíz,2,632,2
15766150,C. Bergman,86,1678,17
1400639393,Coralie Boitard,1,595,1
6508265,Paolo Boscato,54,2058,22
49635854,M. Caparrós,19,916,9
3829553,N. Conard,269,10211,53
8105052,Christelle Draily,5,677,4
50018892,A. Froment,233,8378,47
143984729,Bertila Galván,38,1407,15
8490004,P. Gambassini,14,808,7
1400897667,A. García-Moreno,23,803,8
145530856,S. Grimaldi,44,1134,13
7949606,P. Haesaerts,80,2414,24
153081434,B. Holt,35,2613,15
1404974908,M. Iriarte-Chiapusso,36,1040,10
90244107,A. Jelinek,40,1396,15
2044761577,J. Pardo,41,1025,13
1400897616,José‐Manuel Maíllo‐Fernández,25,777,9
5155494,Anat Marom,17,997,10
152521559,J. Maroto,23,1243,11
89168854,M. Menéndez,17,771,7
49715827,L. Metz,14,795,6
5347379,E. Morin,52,1492,16
145330227,A. Moroni,58,1273,17
50540700,F. Negrino,55,1209,16
4882445,E. Panagopoulou,44,1659,18
4090308,M. Peresani,210,4469,30
6486610,S. Pirson,46,1285,15
1398513655,J. Riel‐Salvatore,79,1728,20
153870236,A. Ronchitelli,75,3536,24
118085835,D. Santamaría,14,1688,11
5547269,L. Slimak,45,1309,14
98743488,J. Soler,35,1074,9
8437430,N. Soler,28,1122,10
7728093,A. Villaluenga,17,956,7
4524630,R. Jacobi,63,3772,30
46236572,J. F. M. Rodrigues,21,1038,11
35061820,Rounak Vyas,6,612,3
47337384,C. Trachsel,47,1545,19
145869697,N. Shved,31,1142,17
33777850,J. Grossmann,130,5209,34
4673367,A. Radini,50,1591,20
91074353,Y. Hancock,5,546,3
5827790,R. Tito,75,6744,31
4825101,S. Fiddyment,34,1067,10
40238473,S. Charlton,23,943,9
11836177,H. Luder,77,3061,27
3457551,E. Eppler,64,3811,27
49562694,R. Seiler,63,709,11
2056757101,L. H. Hansen,6,621,4
19177833,J. S. Castruita,13,573,5
1400073647,Simon Barkow-Oesterreicher,17,854,11
35261159,K. Y. Teoh,5,473,2
3812542,C. D. Kelstrup,44,5221,28
49924672,J. Olsen,227,13150,62
47662786,P. Nanni,98,3056,32
48951787,T. Kawai,157,6473,43
114054191,C. von Mering,111,15894,50
2891079,F. Rühli,297,8565,30
153906778,J. Templeton,15,603,12
50705289,Guido Brandt,43,3663,17
1397382985,Christina Jane Adler,2,214,2
143795214,Stephen M. Richards,13,827,8
6007385,C. Sarkissian,10,558,5
4596270,Robert Ganslmeier,12,931,8
3781371,S. Friederich,28,2331,17
2059058910,Rosalie R. Kenyon,7,204,3
6915711,Mark B. Van der Hoek,19,1357,15
2499173,J. Korlach,186,21603,57
2562521,Khai Luong,33,4347,22
48801249,S. Ho,291,29632,77
1397641979,L. Quintana-Murci,283,19745,73
1894860,D. Behar,126,9605,48
6682694,H. Meller,52,5027,22
46670538,Syama Adhikarla,6,184,4
2204624148,Arun Kumar Ganesh Prasad,0,0,0
4675086,R. Pitchappan,87,2939,26
2204620893,Arun Varatharajan Santhakumari,0,0,0
1402076780,B. Martínez-Cruz,37,1423,21
2326247,Marta Melé,47,7664,21
46339415,Andrew C. Clarke,29,1891,19
1399525940,E. Matisoo-Smith,140,5884,37
2189016,M. Dulik,64,2115,22
4167332,Jill B Gaieski,27,558,13
5192948,A. Owings,29,475,8
153857268,T. Schurr,77,1884,22
32321758,M. Vilar,66,1170,20
40380999,Angela Hobbs,11,104,5
84547571,H. Soodyall,15,1050,10
49172885,Asif Javed,114,1655,19
1902873,D. Platt,80,2799,27
144372748,Li Jin,212,562,11
48830681,Shilin Li,100,3206,30
37380523,M. Kaplan,22,1016,15
7502960,N. Merchant,68,1646,17
7540503,R. John Mitchell,3,76,3
30757879,C. Renfrew,464,15405,62
2035459,D. R. Lacerda,22,665,14
34035311,F. R. Santos,172,6675,41
7986518,David F. Soria Hernanz,4,339,4
1405199970,R. Spencer Wells,3,82,2
1404818915,Pandikumar Swamikrishnan,6,187,3
2204620865,Pedro Paulo Vieira,0,0,0
4935614,J. Ziegle,47,2621,22
47207150,C. Adler,29,2039,15
7303033,A. Walker,134,14660,47
34890504,C. J. Bradshaw,4,554,2
77712027,T. Torres,77,1591,24
4276092,H. Valladas,134,7401,44
2119973,J. Ortiz,114,2405,28
1398394162,S. Sánchez-Moral,133,4212,40
113827853,J. Cañaveras,98,2706,27
6536859,G. Marošević,16,37,3
5525729,H. Osmić,11,24,3
5588770,S. Fazlić,8,12,2
11287737,N. Obralić,26,509,8
1773997,S. Sankararaman,120,8728,34
50368289,S. Buckley,37,1571,18
6459508,A. Estalrrich,50,1667,21
7486365,D. Brothwell,220,4224,31
145551050,L. Copeland,182,8827,49
1398522297,A. García-Tabernero,45,1648,19
1404000656,Samuel García-Vargas,9,601,9
7782075,M. Bastir,155,6018,41
2587149,M. Madella,187,4576,35
2109338987,Julie Wilson,61,2401,24
89891878,Á. F. Cortés,14,334,4
145818822,Stinus Lindgreen,33,4614,15
47739073,B. Topić,55,170,8
1420964617,Hajrija Raščić-Konjhodžić,1,11,1
21720566,Mojca Čižek Sajko,3,14,2
145054939,S. Mitra,41,4035,21
47271346,Hans-Joachim Ruscheweyh,39,4002,17
2060123592,N. Weber,6,1874,3
1953200,S. Schuster,288,33155,79
2594208,A. Ginolhac,48,4262,24
2870054,Morten Rasmussen,45,7135,32
47429813,N. Segata,267,51186,72
50193438,J. Izard,146,28161,31
144549028,L. Waldron,147,21411,38
5063056,L. Miropolsky,1,8284,1
4637468,W. Garrett,175,36236,58
2194791,C. Huttenhower,435,89200,118
5052042,Luca Fiorenza,78,1084,20
6082495,S. Benazzi,252,5607,37
13127681,J. Tausch,9,156,5
